,matchId,Season_Year,team1,team2,City_Name,Toss_Winner,Toss_Name,feature121runs1,feature121runs2,match_winner
143,419139.0,2010.0,6.0,5.0,3.0,0.0,0.0,0.416616554785004,0.504223374926115,0.0
144,419140.0,2010.0,1.0,8.0,5.0,0.0,0.0,0.37137895745624894,0.47870209378140344,0.0
145,419141.0,2010.0,4.0,2.0,2.0,0.0,0.0,0.37124667770116127,0.375432547887035,1.0
146,419142.0,2010.0,3.0,5.0,8.0,0.0,0.0,0.4019107969066381,0.38745699644783693,0.0
147,419143.0,2010.0,7.0,8.0,4.0,0.0,0.0,0.6167233191491308,0.43866803971289003,0.0
148,419144.0,2010.0,1.0,4.0,5.0,0.0,0.0,0.33033391403257695,0.5162784577588967,1.0
149,419145.0,2010.0,6.0,2.0,3.0,0.0,0.0,0.3435500874746867,0.6253970304185387,0.0
150,419146.0,2010.0,8.0,5.0,19.0,1.0,0.0,0.47632837787356197,0.46139179101653155,1.0
151,419147.0,2010.0,3.0,7.0,8.0,0.0,0.0,0.44176245878555415,0.591453334996245,0.0
152,419148.0,2010.0,5.0,4.0,6.0,1.0,0.0,0.31441817243956277,0.40257109365892596,0.0
153,419149.0,2010.0,1.0,6.0,5.0,0.0,0.0,0.5934978324017424,0.34713773323874575,0.0
154,419150.0,2010.0,2.0,8.0,1.0,1.0,1.0,0.40429768251691606,0.5323705555250382,1.0
155,419151.0,2010.0,4.0,7.0,2.0,1.0,0.0,0.4415650296265016,0.4185167141698574,0.0
156,419152.0,2010.0,8.0,3.0,19.0,1.0,0.0,0.5381182341908971,0.5008616153732957,0.0
157,419153.0,2010.0,2.0,1.0,1.0,0.0,1.0,0.5194602686267826,0.4479092698702763,0.0
158,419154.0,2010.0,6.0,4.0,3.0,0.0,0.0,0.3100171974625061,0.5154157285179394,1.0
159,419155.0,2010.0,5.0,7.0,6.0,0.0,1.0,0.31769799512522107,0.4790650603771327,1.0
160,419156.0,2010.0,8.0,2.0,19.0,1.0,1.0,0.5323705555250382,0.40429768251691606,0.0
161,419157.0,2010.0,7.0,6.0,4.0,0.0,0.0,0.47015675926154016,0.4370349339410445,0.0
162,419158.0,2010.0,3.0,1.0,8.0,1.0,0.0,0.46530075845752916,0.4468849574328135,0.0
163,419159.0,2010.0,5.0,2.0,6.0,0.0,0.0,0.30856995995290415,0.4442125699378965,1.0
164,419160.0,2010.0,3.0,6.0,8.0,0.0,0.0,0.5231669727537496,0.35303273213544684,1.0
165,419161.0,2010.0,4.0,8.0,20.0,1.0,1.0,0.4861782687986106,0.44262668063767197,1.0
166,419162.0,2010.0,2.0,7.0,1.0,0.0,1.0,0.5248220269485271,0.5395538170391794,1.0
167,419163.0,2010.0,1.0,5.0,5.0,1.0,0.0,0.33474467559779597,0.46464307896242346,0.0
168,419164.0,2010.0,4.0,3.0,20.0,1.0,1.0,0.4722938561949913,0.4215925424424837,1.0
169,419165.0,2010.0,6.0,8.0,3.0,1.0,0.0,0.2838301780277219,0.6039023213567162,1.0
170,419166.0,2010.0,1.0,7.0,5.0,1.0,0.0,0.5351787896932089,0.614852183378002,0.0
171,419167.0,2010.0,2.0,7.0,4.0,1.0,0.0,0.5248220269485271,0.5395538170391794,1.0
172,419168.0,2010.0,3.0,8.0,4.0,0.0,0.0,0.5008616153732957,0.5381182341908971,0.0
173,419169.0,2010.0,2.0,8.0,4.0,1.0,0.0,0.40429768251691606,0.5323705555250382,0.0
174,419170.0,2010.0,3.0,7.0,4.0,0.0,0.0,0.44176245878555415,0.591453334996245,0.0
175,501203.0,2011.0,3.0,1.0,8.0,0.0,0.0,0.5042817222537737,0.4917521213010355,0.0
176,501204.0,2011.0,8.0,5.0,7.0,1.0,1.0,0.21882771458002373,0.36668383446023245,1.0
177,501205.0,2011.0,9.0,2.0,21.0,0.0,0.0,0.42165441673243875,0.34615699055099775,1.0
178,501206.0,2011.0,6.0,7.0,3.0,0.0,0.0,0.495897271733694,0.5848184275059717,1.0
179,501207.0,2011.0,10.0,4.0,4.0,1.0,0.0,0.4118827109056237,0.242450363539831,0.0
180,501208.0,2011.0,1.0,8.0,5.0,0.0,0.0,0.5135569467561868,0.38729060163390217,0.0
181,501209.0,2011.0,5.0,6.0,6.0,1.0,0.0,0.4444125904543478,0.29493846459215034,0.0
182,501210.0,2011.0,2.0,7.0,1.0,1.0,1.0,0.42053769753757225,0.48081060288110034,1.0
183,501211.0,2011.0,4.0,3.0,2.0,0.0,1.0,0.3631634100433779,0.42471916512065694,0.0
184,501212.0,2011.0,10.0,9.0,4.0,1.0,0.0,0.46321184850789304,0.20883102852961868,0.0
185,501213.0,2011.0,8.0,2.0,7.0,1.0,1.0,0.30503218582326697,0.45799638799141346,0.0
186,501214.0,2011.0,5.0,1.0,6.0,1.0,1.0,0.2760497494400342,0.22704313271506946,1.0
187,501215.0,2011.0,7.0,9.0,4.0,1.0,1.0,0.4991882191576535,0.44403126409742194,1.0
188,501216.0,2011.0,3.0,2.0,8.0,0.0,0.0,0.47442132902155965,0.3574196472415037,0.0
189,501217.0,2011.0,8.0,4.0,7.0,1.0,1.0,0.36321827042643245,0.44951472988729124,1.0
190,501218.0,2011.0,10.0,6.0,4.0,1.0,1.0,0.4446624739454496,0.3153583206315791,1.0
191,501219.0,2011.0,1.0,5.0,5.0,0.0,1.0,0.22704313271506946,0.2760497494400342,0.0
192,501220.0,2011.0,9.0,3.0,21.0,0.0,1.0,0.43220590157841804,0.38327326016273955,0.0
193,501221.0,2011.0,6.0,8.0,3.0,1.0,0.0,0.4948393786525148,0.36366807913085125,1.0
194,501223.0,2011.0,7.0,10.0,4.0,1.0,0.0,0.26987297427866996,0.4306885977547774,0.0
195,501224.0,2011.0,1.0,9.0,5.0,0.0,1.0,0.47449241744119963,0.3910661698550387,1.0
196,501225.0,2011.0,4.0,5.0,2.0,1.0,1.0,0.3097418657352831,0.24503810534359308,0.0
197,501226.0,2011.0,7.0,3.0,4.0,1.0,1.0,0.4552639758275975,0.7091053633543623,0.0
198,501227.0,2011.0,1.0,2.0,5.0,1.0,1.0,0.44324802002668845,0.3927734316275436,1.0
199,501228.0,2011.0,6.0,4.0,3.0,1.0,1.0,0.4380232765331413,0.46742704496924004,0.0
200,501229.0,2011.0,8.0,7.0,7.0,0.0,1.0,0.3655336709331285,0.4312347737435059,1.0
201,501230.0,2011.0,5.0,9.0,6.0,0.0,1.0,0.29944126004156835,0.3371585463676696,0.0
202,501231.0,2011.0,3.0,10.0,8.0,1.0,1.0,0.31624702766098656,0.38816222553909624,0.0
203,501232.0,2011.0,6.0,2.0,3.0,1.0,1.0,0.3412071846282372,0.4514640007116457,1.0
204,501233.0,2011.0,10.0,3.0,4.0,0.0,0.0,0.38816222553909624,0.31624702766098656,1.0
205,501234.0,2011.0,9.0,8.0,21.0,0.0,1.0,0.3896031953587689,0.3365184091429857,1.0
206,501235.0,2011.0,6.0,1.0,3.0,0.0,1.0,0.3350170453938221,0.5188677537671825,1.0
207,501236.0,2011.0,5.0,7.0,6.0,0.0,1.0,0.40380725201449363,0.39196583685526865,0.0
208,501237.0,2011.0,2.0,10.0,1.0,1.0,1.0,0.32261160286804436,0.36097363929041765,0.0
